Using device: cpu
gc-8.0-bbb-buff60
Goal, Curr: (-1.12,  1.19), (  0.34,  -1.40)   Error: 2.97
Goal, Curr: (-1.18,  0.83), (  1.40,  -1.40)   Error: 3.41
Last SG, Last State: (  2.88,  -3.40), (  1.40,  -1.40)  SG Improvement:-3.30396 

Goal, Curr: (-1.22,  1.11), (  1.40,  -1.40)   Error: 3.62
Last SG, Last State: (  3.19,  -3.40), (  1.40,  -1.40)  SG Improvement:-3.46213 

Goal, Curr: (-1.22,  0.82), (  1.40,  -1.40)   Error: 3.43
Last SG, Last State: (  3.00,  -3.40), (  1.40,  -1.40)  SG Improvement:-2.67043 

Goal, Curr: (-0.99,  0.85), (  1.40,  -1.40)   Error: 3.28
Last SG, Last State: (  2.91,  -3.40), (  1.40,  -1.40)  SG Improvement:-3.59101 

Goal, Curr: (-0.82,  0.93), (  1.40,  -1.40)   Error: 3.22
Last SG, Last State: (  3.06,  -3.40), (  1.40,  -1.40)  SG Improvement:-3.29938 

Goal, Curr: (-1.01,  0.94), (  1.40,  -1.40)   Error: 3.36
Last SG, Last State: (  3.16,  -3.40), (  1.40,  -1.40)  SG Improvement:-3.30685 

Goal, Curr: (-0.91,  0.91), (  1.40,  -1.40)   Error: 3.27
Last SG, Last State: (  3.07,  -3.40), (  1.40,  -1.40)  SG Improvement:-3.29853 

Goal, Curr: (-0.95,  0.99), (  1.40,  -1.40)   Error: 3.35
Last SG, Last State: (  3.20,  -3.40), (  1.40,  -1.40)  SG Improvement:-2.71480 

episode:03000, mean:-1.36, std:0.17, median:-1.34, success:0.00
